Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Balde Alejandro,DL,10,-1,,16,95.83,70.83,16,19,15,16,17,20,16,19,5.28,5.21,5.29,418,9,7,33,0.71,0.81,0.71,0,0,1,0.89,0.86,0.88,703,545,2476,78.11,77.86,75.03,,2476,6.5,1000,5,6,5,4,5,6.5,5,0,5.5,5.5,0,5,4,4.5,6.5,5.5,6,4,5.5,4.5,5,0,5,6,6,0,6,5,5,4.5,5,6,6,5,5.5,6.5,5,0,4.5,,null,null,1,1,1,1,9,0.8688,577,4,4,61.76,3,null,null,26,12,18,15,12,6,102,6,6,9,null,6,null,11,null,18,160.33,-141.83,-16,5.00,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Alonso Marcos,DL,7,-1,,8,8.33,4.17,8,8,12,12,10,10,8,8,5,5,5.23,396.5,4,1,24,0,0,0.57,0,0,1,0.5,0,0.46,160,11,1102,40,11,45.92,,1102,6,1000,5,0,0,0,5,5,0,5,0,0,5,5,5,4.5,5,0,5,4.5,5.5,0,0,7,0,6,5,5,0,0,5,5,5,0,5,6,6,6,5,0,null,,null,null,null,1,3,2,3,0.8161,168,3,3,59.09,4,null,null,8,2,8,6,3,4,17,4,4,2,null,4,null,8,null,1,113.63,-101.37,-10.4,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Martínez Íñigo,DC,6,-1,,9,14.58,10.42,7,8,7,7,17,17,7,7,4.88,5.5,5.29,531.75,4,1,12,0.48,0,0.69,0,0,1,0.5,1,0.83,183,90,892,45.75,90,74.33,,892,7,1000,5.5,0,0,4.5,0,4.5,5,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,5.5,0,7,5,5.5,0,0,0,0,0,0,0,0,0,0,4.5,5.5,0,1,,null,null,null,null,0,0,null,0.8507,208,1,1,52.63,1,null,null,4,4,null,null,8,2,20,null,null,null,null,3,null,7,null,null,66.88,-67.25,-9.03,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Torres Ferran,MO,14,-3,,23,95.83,62.5,18,29,26,31,28,38,17,21,5.39,5.39,4.89,380.33,9,9,32,01.02,01.02,01.01,3,3,5,0.56,0.56,0.47,456,456,1444,50.67,50.67,45.13,152,289,6,4.67,4.5,5,4.5,5,5,7,4.5,7,6,0,3.5,4.5,4.5,5.5,0,4.5,0,4,6,4,4.5,7,4.5,5,4,5.5,6.5,4.5,4.5,0,0,4.5,2.5,4,4.5,5,5,0,2,,1,1,null,2,16,12,2,0.7082,268,1,3,45.16,2,null,null,3,9,5,5,3,6,66,10,10,3,null,7,null,12,3,15,96.2,-32.38,2.82,4.50,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Raphinha,MO,16,3,,20,81.25,31.25,16,20,17,27,16,19,19,20,5.33,0,5.55,471.5,6,0,32,1.33,0,01.03,2,0,8,0.5,0,0.69,214,0,1798,35.67,0,56.19,107,225,6,8,0,0,5,7,4,7,4.5,0,0,4.5,4.5,4.5,6,4.5,6,6,7.5,5,6,5.5,5,0,6,6.5,7,4,4.5,4.5,7.5,5,6,6.5,4.5,6,6,5,6,0,null,,null,2,1,2,10,8,7,0.7258,166,1,null,57.14,3,null,null,5,5,6,4,null,3,40,7,7,3,null,4,null,8,3,8,119.83,-59.12,2.92,6.00,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
de Jong Frenkie,MD,22,-3,,37,100,87.5,35,42,40,52,40,55,25,36,6.75,0,6.22,271.5,6,0,29,0.82,0,0.88,1,0,2,1,0,1,486,0,2396,81,0,82.62,486,1198,7.5,22,0,0,0,0,5.5,7,7,8,6.5,6.5,6,6.5,7,6,8,7,5.5,4.5,6,0,0,0,7,6,5,5.5,5,6.5,6,5,0,5.5,6,6.5,6.5,7.5,5.5,0,2.5,,null,null,null,1,3,2,2,0.9501,676,2,4,58.82,6,null,null,24,14,8,6,7,5,47,7,7,4,null,5,null,10,null,5,258.25,-73.67,-3.35,7.00,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Pedri,MO,16,-6,,30,95.83,62.5,22,34,30,33,36,48,22,23,6.75,0,6.21,0,2,0,17,01.06,0,0.92,1,0,5,1,0,0.88,169,0,1390,84.5,0,81.76,169,278,6.5,16,0,0,0,0,0,0,0,0,7.5,6,0,0,0,0,7,5.5,7,4,5.5,0,0,0,0,0,0,0,0,7,6,7,6.5,5.5,5,6,7,6,7,0,1.5,,null,null,null,2,4,4,1,0.8521,133,null,3,75,1,null,null,2,2,1,null,null,null,25,7,7,2,null,1,null,2,1,6,254.75,-56.5,5.55,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Gavi,MO,18,1,,26,95.83,45.83,24,32,30,32,28,32,18,32,5.65,5.65,5.51,371.1,10,10,35,0.53,0.53,0.9,1,1,3,0.8,0.8,0.83,763,763,2574,76.3,76.3,73.54,763,858,6,18,5.5,5.5,5,6,6,6.5,5,6,6,5,4.5,8,5,0,5.5,5,5,4.5,5.5,5,5.5,8,5,6,0,3.5,6,5,7,5.5,5,6,6,5,5.5,5,4.5,0,4,,null,null,1,2,6,4,3,0.9095,622,8,15,46.43,26,null,null,8,20,8,6,10,9,67,10,10,6,null,7,1,12,null,17,160.72,-82.5,-2.6,5.00,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Yamal Lamine,MO,10,3,,20,79.17,70.83,19,28,15,19,21,30,20,28,5.4,5.4,5.32,358.3,10,10,11,0.99,0.99,0.98,1,1,1,0.5,0.5,0.45,519,519,526,51.9,51.9,47.82,519,526,6,10,4.5,6,5.5,5,4.5,4.5,5,7.5,6.5,5,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,1,4,15,8,4,0.8795,341,5,8,60,5,null,null,3,9,22,15,4,6,63,6,6,4,null,7,null,12,2,18,110.5,-46.38,-0.87,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
López Fermín,MD,7,4,,7,10.42,6.25,7,7,7,7,7,7,7,7,5.4,5.5,5.4,411.8,5,4,5,0.55,0.58,0.55,1,1,1,0.4,0.5,0.4,223,219,223,44.6,54.75,44.6,223,223,6,7,5,5,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,1,8,7,3,0.8217,152,1,2,41.03,8,null,null,4,7,3,3,2,2,29,1,1,3,null,3,null,3,2,7,112.12,-63.1,-4.36,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Gündogan Ilkay,MD,16,-1,,29,93.75,72.92,26,36,30,31,35,45,20,34,5.8,5.8,5.95,374,10,10,31,01.01,01.01,0.98,0,0,6,0.9,0.9,0.9,821,821,2473,82.1,82.1,79.77,,412,7,1000,5.5,5.5,6,4.5,5.5,5,7,5.5,8,5.5,0,0,8,7.5,5,6,5.5,0,7,7,0,6,6,5,5.5,7,5,7,0,6,5,5,4.5,7,5.5,0,6,0,3.5,,null,null,2,3,10,4,7,0.8834,718,4,3,52.17,6,null,null,27,25,16,12,5,10,108,21,21,2,null,7,null,12,1,7,166.35,-74.25,-7.48,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Romeu Oriol,MD,12,1,,15,77.08,33.33,14,16,18,21,16,18,13,14,5.45,5.45,5.44,360.5,10,10,35,0.9,0.9,0.83,0,0,1,0.8,0.8,0.94,553,553,2785,55.3,55.3,79.57,,2785,7,1000,4.5,5.5,5,4.5,5.5,7,5,5,7,5.5,5,5,5,0,6,6.5,7,6,4.5,7,5,4,5.5,5.5,5.5,6,6,4,6,5,4,5,0,6,5.5,5.5,5.5,0,2.5,,null,null,1,1,8,4,1,0.9063,573,6,11,51.61,9,null,null,10,20,6,5,11,7,57,5,5,6,null,7,null,12,null,4,127.35,-71.8,-8.22,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Casadó Marc,MD,1,0,,1,6.25,4.17,1,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Lewandowski Robert,A,34,-2,,95,100,95.83,102,129,95,135,121,134,85,112,5.88,0,5.66,390.5,8,0,31,1.46,0,1.31,5,0,16,0.88,0,0.97,661,0,2656,82.63,0,85.68,132,166,6,6.8,0,0,5,4,7,8,6,7,6,4,4.5,7,6,6,7.5,5,7,6,5,5,4.5,8,5,5,0,4,7,6.5,6,0,0,6,0,4.5,2.5,4.5,6,0,3.5,1,null,null,3,1,26,21,7,0.6849,264,2,null,46.15,9,null,null,1,10,4,4,1,6,84,8,8,12,null,6,null,11,5,24,173.15,-62.54,16.45,5.00,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
João Félix,A,10,0,,28,89.58,68.75,21,31,26,38,20,31,20,33,5.71,5.92,5.35,547.43,7,6,26,01.07,01.02,1.19,1,1,9,0.86,1,0.69,479,469,1557,68.43,78.17,59.88,479,173,6,10,7,6,5,4.5,6,7,4.5,0,0,0,4.5,0,4.5,6,0,4.5,6,4,5,6,6.5,3,4.5,4,4,6.5,0,0,0,0,0,0,4,7,0,6,7.5,0,3,,null,null,2,3,19,11,7,0.8117,312,5,7,45.71,4,null,null,6,10,6,5,3,6,77,8,8,12,null,5,null,9,1,13,140.74,-54.11,1.83,0,Barcelona,Real Madrid,sam. 28/10 16:15,40.48582995951417,0.7238,0.75051,0.74589
Bravo Claudio,G,14,7,,14,33.33,20.83,14,14,14,14,14,14,14,14,5.8,5.8,5.88,539,5,5,16,01.04,01.04,01.01,0,0,0,1,1,1,450,450,1440,90,90,90,,,null,1000,6,6,6.5,6.5,4,0,0,0,0,0,5,6,5,7,6,8,0,0,0,0,0,0,0,0,7,5,5,0,0,0,5,0,0,0,0,6,0,0,1,,null,null,null,null,0,0,null,,null,null,null,,null,8,8,null,null,null,null,null,4,null,null,null,null,8,1,null,3,null,null,110.8,-28,4.22,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Rui Silva,G,7,-6,,16,79.17,35.42,15,18,15,15,17,20,14,15,5.2,0,5.36,209.4,5,0,21,1.64,0,1.31,0,0,0,1,0,1,405,0,1845,81,0,87.86,,,null,1000,0,0,0,0,0,4,7,3,6,6,0,0,0,0,0,0,4.5,6,4,5.5,4,6.5,6,5.5,0,0,0,7,3.5,6,0,4,5.5,6,4.5,0,8,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,10,4,null,null,null,null,null,5,null,null,null,null,3,null,null,-5,null,null,104.2,-70,-2.52,4.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Fran Vieites,G,3,0,,,,,,,,,,,,,4,0,4,495,1,0,1,0,0,0,0,0,0,0,0,0,45,0,45,45,0,45,,,null,1000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,2,1,null,null,null,null,null,3,null,null,null,null,2,-1,null,-5,null,null,89,-130,-66.7,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Pezzella Germán,DC,15,2,,15,95.83,72.92,15,16,15,15,15,16,15,18,5.56,5.6,5.27,372.11,9,5,31,0.95,1.19,0.91,0,0,0,1,1,0.97,780,420,2590,86.67,84,83.55,,,null,1000,5,4.5,7.5,5,6,0,6,4.5,6,5.5,4.5,0,4,5,4.5,5,4.5,7,0,0,5,4.5,6,6,6,5,0,4.5,3.5,7,5,4.5,5.5,0,5,5.5,6,0,2.5,,null,null,null,null,6,2,null,0.872,572,11,10,65.67,5,null,null,35,13,null,null,45,7,66,2,2,1,null,2,null,3,1,4,162.76,-98.89,-4.06,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Sabaly Youssouf,DL,7,-3,,12,75,27.08,10,12,10,10,12,15,10,12,5.33,0,5.2,0,3,0,20,1.15,0,0.78,0,0,1,1,0,0.9,270,0,1581,90,0,79.05,,1581,6,1000,0,0,0,0,0,0,0,4,6,6,4.5,5.5,0,5.5,6,6,0,0,0,0,0,0,5,5,6.5,0,5,3.5,4,6,0,5,0,5.5,5,5,5,0,0.5,,null,null,1,1,1,0,2,0.852,200,3,3,50,2,null,null,15,4,7,5,9,3,32,2,2,4,null,null,null,-1,null,6,185,-166.17,-14.2,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Abner,DC,8,-1,,9,12.5,6.25,9,9,9,9,9,9,9,9,4.93,0,4.8,279.43,7,0,20,0.61,0,0.5,0,0,0,0.71,0,0.6,492,0,1095,70.29,0,54.75,,,null,1000,0,4.5,0,5,5,0,5,4,5,6,0,0,4.5,5,0,5,5,0,5,0,5,0,0,0,5,3.5,4.5,5,5,0,4.5,4.5,0,0,0,0,0,0,0.5,,null,null,null,1,2,1,5,0.8192,357,6,6,38.46,7,null,null,27,5,13,12,13,4,62,4,4,4,null,1,null,null,null,7,115.57,-119.71,-10.03,5.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Miranda Juan,DL,9,-2,,12,50,16.67,11,11,11,11,12,12,11,11,4.92,5.5,5.2,412.33,6,1,25,01.02,0,01.03,0,0,3,0.83,1,0.8,408,90,1790,68,90,71.6,,597,5,1000,5.5,0,6,0,5,3,5,5,0,0,6.5,6.5,0,3.5,5.5,5,4.5,6.5,5,7,3.5,5,5,5,5,7,5.5,0,4,5.5,5,0,0,0,0,0,0,0,1,,null,null,null,null,3,1,2,0.8499,288,7,2,57.14,4,null,null,14,5,10,8,14,8,42,3,3,1,null,null,null,-3,null,2,112.67,-125.17,-14.28,5.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Riad Chadi,DC,5,4,,5,12.5,8.33,5,5,,,5,5,5,5,4.8,5.25,4.83,525.4,5,4,6,01.04,0.29,0.93,0,0,0,0.8,0.75,0.67,405,315,406,81,78.75,67.67,,,null,1000,5,5.5,5.5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,null,,null,null,null,null,1,0,null,0.9065,281,4,4,60,3,null,null,20,7,null,null,20,8,20,null,null,null,null,null,null,-2,null,null,94.2,-129.2,-14.42,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Bellerín Héctor,DL,9,1,,9,6.25,02.08,9,9,9,9,9,9,9,9,4.42,4.83,4.42,488.5,6,3,6,1.16,01.04,1.16,0,0,0,1,1,1,537,270,537,89.5,90,89.5,,,null,1000,4.5,4,6,0,5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,2,0,0,5,0.8196,376,8,4,31.58,7,null,null,16,11,14,14,7,8,74,3,3,4,null,1,null,-1,null,7,138,-222.17,-27.03,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Bartra Marc,DC,8,2,,8,4.17,4.17,8,8,9,9,8,8,8,8,4.33,0,4.33,517.33,3,0,3,1.15,0,1.15,0,0,0,1,0,1,225,0,225,75,0,75,,,null,1000,0,0,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,2,null,0.8756,147,2,3,50,4,null,null,9,6,null,null,10,6,19,null,null,2,null,null,null,-2,null,1,111.67,-203.67,-28.27,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Pérez Ayoze,MO,17,0,,24,95.83,77.08,22,28,22,28,27,31,17,25,5.56,0,5.5,346.11,9,0,32,1.26,0,01.02,2,0,5,1,0,0.88,738,0,2388,82,0,74.63,369,478,6.5,8.5,0,6.5,5.5,5,4.5,3.5,7.5,5,5.5,7,6.5,5.5,5,5.5,7,5.5,5,5,6,7.5,4.5,5,6,4.5,5.5,6,6.5,4,4.5,6,5.5,3.5,6,0,0,0,0,0,2.5,,null,null,1,1,25,12,9,0.7665,370,11,12,45.69,14,null,null,8,26,3,3,5,10,96,7,7,17,null,1,null,-2,5,26,181.58,-115.3,-0.29,6.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Roca Marc,MD,12,2,,12,39.58,14.58,12,12,,,12,12,12,13,5.25,5.25,4.77,352.7,10,10,30,1.25,1.25,01.04,2,2,2,0.9,0.9,0.87,736,736,2158,73.6,73.6,71.93,368,1079,6.5,6,6.5,4.5,7,5,5.5,2.5,5.5,4.5,5.5,6,0,5,0,4.5,3.5,5,4,3.5,2.5,4.5,5,4.5,0,5,0,0,4,5,4,5,5.5,3.5,6,5,5.5,0,0,0,2.5,,null,null,1,1,6,5,4,0.8499,563,8,13,45.59,17,null,null,19,33,6,6,2,9,87,7,7,5,null,1,null,-2,null,7,163.75,-121.3,-11.51,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Isco,MO,14,1,,25,91.67,75,24,28,22,24,24,31,26,27,5.8,5.8,5.71,367.8,10,10,12,01.09,01.09,01.01,1,1,1,1,1,1,801,801,936,80.1,80.1,78,801,936,7,14,7,5,7,5.5,5.5,3.5,6,7,5.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.5,0,2.5,,null,null,1,4,21,12,9,0.8606,710,1,8,41.09,11,null,null,9,24,22,16,null,11,148,30,30,26,null,1,null,-2,2,22,217.75,-134,-5.49,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Rodríguez Guido,MO,17,2,,21,66.67,6.25,18,24,17,17,18,18,22,26,5.33,0,5.5,325.56,9,0,33,1,0,0.98,1,0,2,0.89,0,0.94,626,0,2605,69.56,0,78.94,626,1303,7,17,0,5,6,5.5,7,4.5,5.5,3.5,6,5,6,5,5.5,6.5,7,7,3.5,5.5,7,7,4.5,5,5.5,5,6,0,4.5,4,5,6.5,5,4.5,6,0,6,6,0,0,1.5,,null,null,null,null,7,6,1,0.8638,421,6,4,53.33,8,null,null,19,26,1,1,11,6,52,2,2,3,null,1,null,-2,null,6,141.56,-83.83,-4.41,7.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Luiz Henrique,MO,8,-1,,11,16.67,8.33,9,10,9,9,9,9,12,14,5.38,5.5,5.23,376.75,4,1,28,01.03,0,0.86,0,0,1,0.5,0,0.57,163,18,1408,40.75,18,50.29,,1408,8,1000,5.5,0,0,0,5.5,4,0,0,0,6.5,0,0,4.5,5,6,4.5,5.5,5,5,6,5,5.5,0,5,4.5,5.5,6,4.5,4,5,5,5.5,8,6,4,4.5,5.5,0,null,,null,null,1,3,3,2,1,0.6848,90,1,4,52.63,2,null,null,2,5,7,4,1,3,25,4,4,6,null,null,null,-4,null,2,106.93,-54.47,-2.05,5.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Rodri Rodrigo,MO,12,2,,12,18.75,6.25,12,12,12,12,12,12,12,12,5.25,5.25,5.47,351.2,10,10,30,0.54,0.54,0.83,0,0,1,0.5,0.5,0.47,490,490,1425,49,49,47.5,,1425,8,1000,4.5,5,5.5,5,6,5,5.5,5.5,4.5,6,5,7,5,5.5,6,5.5,0,5,6,6.5,5,4,6,6,6,0,0,8,0,6,5,5,4.5,0,4.5,0,0,0,2,,null,null,null,null,10,7,2,0.8062,362,2,4,51.56,3,null,null,9,10,19,15,1,6,76,6,6,9,null,1,null,-2,1,12,93.4,-58.05,-3.01,6.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Ruibal Aitor,MO,8,-1,,9,4.17,02.08,9,9,,,,,9,9,5.17,0,4.98,256.17,6,0,21,0.41,0,0.66,0,0,0,0.5,0,0.67,242,0,1201,40.33,0,57.19,,,null,1000,0,5,0,4.5,5.5,0,0,5.5,5.5,5,5.5,5,5,0,0,0,0,4.5,0,0,3,4.5,0,5,6,5.5,0,0,0,0,6,4.5,5,4.5,4.5,5,0,0,0.5,,null,null,1,2,3,1,2,0.8908,189,3,3,42.11,6,null,null,8,6,13,11,3,2,36,7,7,2,null,null,null,-1,1,7,97,-88.17,-5.68,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
William Carvalho,MD,9,1,,12,8.33,02.08,12,12,15,16,13,13,12,12,5,5,5.2,499.25,4,4,27,0.41,0.41,0.61,0,0,1,0,0,0.78,120,120,1776,30,30,65.78,,1776,7,1000,5,4.5,5.5,5,0,0,0,0,0,0,5,5.5,0,6,5.5,5.5,4,6,5,7,4.5,4.5,5.5,0,4.5,5,5.5,0,0,5.5,5,5,5.5,5.5,4.5,5.5,5,0,null,,null,null,1,null,0,0,null,0.8499,140,1,1,64.29,null,null,null,6,6,1,1,null,null,25,2,2,1,null,1,null,3,null,1,64.38,-38.62,-5.47,5.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Guardado Andrés,MD,9,-2,,,22.92,,19,19,,,19,19,11,11,4.94,5.25,5.21,298.63,8,2,28,0.42,0.35,0.83,0,0,1,0.25,0.5,0.57,249,74,1442,31.13,37,51.5,,1442,7,1000,5.5,5,0,4.5,4.5,0,5.5,5,4.5,5,4.5,5,5,0,5.5,7,0,4,4,5,0,0,6,5.5,5,7,0,7,4.5,0,5.5,4.5,5,6,0,4.5,6,0,null,,null,null,null,null,2,1,1,0.9053,213,3,7,45.71,7,null,null,3,14,1,1,3,3,32,4,4,2,null,1,null,null,null,7,56.06,-47.06,-5.52,4.00,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Cruz Juan,MD,8,1,,,,,8,8,8,8,8,8,8,8,4.88,0,05.07,376.5,4,0,7,0.25,0,0.53,0,0,1,0,0,0.14,65,0,165,16.25,0,23.57,,165,6,1000,0,0,0,5,0,5,4.5,0,5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,6,0,null,,null,null,null,null,2,0,null,0.8021,31,null,null,53.85,2,null,null,4,null,null,null,null,1,8,1,1,null,null,null,null,-4,null,1,28.5,-18.25,-0.45,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Fekir Nabil,MO,1,0,,2,58.33,41.67,1,3,1,1,2,3,1,2,0,0,5.28,0,0,0,9,0,0,0.71,0,0,1,0,0,0.89,0,0,650,0,0,72.22,,650,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5,0,6,5,0,4.5,6,5.5,0,4,6,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Willian José,A,11,-2,,37,91.67,66.67,34,44,38,56,36,42,32,40,4.93,0,4.75,259.71,7,0,28,1.92,0,01.03,3,0,5,0.57,0,0.32,371,0,914,53,0,32.64,124,183,5.5,3.67,0,2,0,0,5,3,7,6,4.5,7,0,4.5,5,0,6,6,4,0,4.5,4.5,0,4,4.5,4.5,4.5,5.5,5,0,0,4.5,4.5,4.5,4.5,5,4,4.5,4.5,0,1,,1,1,null,null,8,7,2,0.7461,139,null,2,48.72,2,null,null,2,1,1,1,4,8,38,7,7,3,null,null,null,-5,1,6,92.57,-56.43,12.97,4.50,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Diao Assane,A,5,0,,24,4.17,02.08,24,24,,,,,24,24,6.13,6.13,6.13,574,4,4,4,1.38,1.38,1.38,2,2,2,1,1,1,301,301,301,75.25,75.25,75.25,151,151,7,2.5,4.5,5.5,7.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,1,null,null,5,3,1,0.7386,183,4,4,60.42,3,null,null,5,9,3,2,1,3,52,2,2,5,null,1,null,3,null,21,214.75,-83.12,3.63,0,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
Ezzalzouli Abde,A,8,3,,8,43.75,27.08,8,10,9,9,8,11,8,8,4.88,5,4.88,372.88,8,6,28,0.69,0.71,1.19,1,1,5,0.13,0.17,0.57,276,209,1476,34.5,34.83,52.71,276,295,6,8,5,4,6,5,5.5,4.5,0,0,5,4,6,4,6,0,7,0,0,2,5.5,5,8,5,3.5,4.5,5.5,6,4.5,0,3.5,4,4.5,5,3.5,4.5,0,0,0,0,null,,null,null,null,null,13,6,5,0.8077,198,2,3,46.67,3,null,null,6,4,15,14,null,3,48,4,4,9,null,1,null,null,3,12,75.58,-46.09,2.13,5.50,Betis,Osasuna,dim. 29/10 14:00,49.01960784313725,0.54171,0.56048,0.5455
